1038, -1.50212 0.239909 -1.010485 -0.192126 -0.737841 -0.964427 -0.516735 0.128537 -0.048392 -0.395387 -0.442118 -0.264381 1.550174;
1039, -1.349962 0.200885 -1.554413 -0.214022 -0.871223 -1.067179 -0.686417 -0.122415 -0.638845 -0.880395 -0.15363 -0.164394 1.495023;
1040, -2.38484 -0.281067 -1.576427 0.080617 -0.537407 -0.791821 -0.277783 -0.362703 -0.788448 -1.04136 -0.707895 -0.114005 1.072718;
1041, -1.406732 -0.57119 -0.795248 0.230716 0.111913 -0.577691 -0.730949 -0.081883 -0.954296 -0.698891 -0.615534 -0.600869 0.808771;
1042, -0.664338 0.306783 -1.526569 0.449386 -0.548868 -0.699075 -0.594795 -0.63591 -1.475226 -0.436703 0.26047 -0.390733 0.902129;
1043, -0.986711 -0.190903 -1.599808 -0.317669 0.026252 -0.251903 -0.680437 -1.064361 -0.842475 -0.495767 -0.075564 -0.398675 1.21079;
1044, -1.536001 -0.82748 -1.756631 -0.416341 -0.22251 -0.012985 -0.280004 -1.350969 -1.178047 -0.298861 -0.196314 -0.601352 1.760891;
1045, -1.121412 0.133628 -1.237678 -0.244929 -0.277523 -1.392368 -0.975309 -0.769531 -1.017848 -0.515418 -0.001713 -0.196542 0.834991;
1046, -1.022173 -0.662703 -1.291618 0.104154 0.789319 -1.083864 -0.880478 -0.043204 -1.331605 -0.903204 0.245901 0.117122 0.484664;
1047, -1.539739 -1.039241 -1.255199 0.273451 0.493791 -0.296515 -1.582418 -0.913314 -0.411813 -1.071488 -0.579683 -0.175801 0.445352;
1048, -1.052112 -0.537143 -1.45807 -0.162517 0.156021 -0.733919 -0.342571 -0.159293 -1.302171 -1.237977 -0.197221 -0.378237 1.149227;
1049, -1.73529 -1.079188 -1.565602 -0.452946 -0.02785 -0.486208 -0.933038 -0.52799 -0.729012 -1.058905 -0.349995 -0.565311 1.07962;
1050, -2.569872 -0.69603 -1.807763 0.142116 -0.254741 -0.800187 -1.28975 -0.911256 -1.051534 -1.111044 -0.099973 -0.716704 1.132417;
1051, -1.391904 0.215273 -1.237599 -0.009914 -0.196703 -0.675091 -0.525221 -1.309327 -1.532774 -0.990224 -0.278512 -0.578214 1.672334;
1052, -0.475492 -0.079333 -1.285322 0.028513 -0.106657 -0.839401 -0.981987 -0.526835 -0.709855 -1.226017 -0.765337 -0.520762 0.70167;
1053, -1.238416 -0.117509 -1.365681 0.102694 -0.318281 -1.162524 -1.135375 -0.349128 -0.73552 -1.287733 -0.863181 -0.769443 0.918856;
1054, -1.153054 -0.221285 -1.613463 -0.321506 -0.629169 -0.914192 -1.108047 -0.34897 -0.980153 -1.293854 0.180284 0.020073 0.565008;
1055, -1.692067 0.350583 -1.265026 -0.439456 -0.958708 -0.472112 -0.623409 -0.868778 -1.195745 -1.290047 -0.017151 -0.143201 1.318911;
1056, -1.708522 -0.350929 -1.265212 -0.056222 -0.129899 -0.67185 -0.844342 -0.47054 -0.95163 -1.476034 0.131218 0.11939 0.718849;
1057, -1.892077 -0.335752 -1.442507 -0.287993 -0.425097 -1.169902 -0.933998 -0.552011 -1.051701 -1.464683 0.168627 0.117818 1.271041;
1058, -1.112118 -0.212383 -0.999775 0.060582 -0.021952 -0.727269 -0.56875 -0.697678 -0.773861 -1.273854 -0.674471 -0.469428 1.482468;
1059, -0.765014 0.529686 -1.590422 -0.245931 -0.003456 -0.24365 -0.685254 -1.618974 -1.438414 -0.359201 0.206823 -0.31566 0.532805;
1060, -1.531654 -0.63338 -1.611887 -0.033827 -0.219471 -0.40576 -0.768066 -1.111814 -0.294096 -0.690972 -0.551341 0.08231 0.515485;
1061, -2.699352 -0.903786 -2.137823 0.03481 0.103258 -0.764224 -1.283589 -0.30738 -0.585948 -1.594115 0.086685 0.014084 1.002871;
1062, -2.186999 -0.29838 -1.85445 0.037955 -0.089975 -0.750597 -0.468805 -1.047331 -1.007666 -0.482503 -0.388588 -0.013285 0.746124;
1063, -2.221062 -0.363004 -2.251176 0.277995 -0.218673 -0.695165 -0.777552 -1.023173 -0.715276 -0.920993 -0.22477 0.062872 0.675157;
1064, -1.26244 -0.410769 -2.20735 0.455773 0.09291 -0.981889 -1.142415 0.455236 -0.482357 -1.723359 0.231364 -0.041932 0.906257;
1065, -1.383274 -0.319247 -1.622657 -0.085598 -0.46201 -1.519113 -1.359338 0.017946 -0.279524 -1.127917 0.458718 1.157271 0.413556;
1066, 1.476875 -0.43183 -1.47324 -0.388833 -0.358237 -1.207114 -1.189163 -1.169648 -0.827807 -0.646317 0.011321 0.399897 0.699248;
1067, -0.166014 0.088484 -0.3478 0.466673 -0.021501 -0.676217 -0.23059 -0.710401 -0.505181 -0.510654 -0.036085 0.293149 0.984021;
1068, 0.490559 -0.301097 0.099422 1.196928 0.556987 -0.465961 -0.71576 -0.632615 -0.345074 -0.509121 0.084183 -0.138813 1.963941;
1069, -0.128274 -0.003927 0.273468 1.328377 0.060452 -1.228185 -0.910978 -0.618298 0.021363 -0.605096 -0.31429 0.025808 1.730461;
1070, 0.227342 0.251669 1.086457 2.191968 1.044432 -0.698193 -0.971288 -0.27774 0.593168 0.090404 -0.298787 0.000882 2.012476;
1071, 0.221129 0.224869 0.596869 1.350818 0.158007 -1.06207 -0.897539 -0.617308 -0.178007 -0.420855 0.062023 0.570367 1.490338;
1072, 1.340692 0.217303 -0.236744 0.733442 0.336465 -0.610349 -0.394267 -0.344148 -0.303141 -0.453178 -0.041174 -0.051305 2.04245;
1073, 0.312964 -0.20429 -0.088539 0.59431 0.298964 -0.332152 -0.733544 -0.525609 -0.83378 -0.642017 -0.101547 0.04408 1.443908;
1074, -0.65947 -0.24336 -0.354658 0.535477 0.333821 -0.445499 -0.156465 -0.261255 -0.752834 -0.405959 0.174322 -0.011864 1.59868;
1075, 0.548545 -0.521143 -0.494041 0.30373 0.17438 -0.7203 -1.090589 -0.496545 -0.609177 -0.550003 -0.130463 -0.00649 1.887227;
1076, -0.103682 -0.281906 -0.641194 1.035982 0.174674 -0.838312 -0.745256 -0.454251 -0.299967 -0.485693 -0.426855 -0.029086 1.669826;
1077, -0.084476 -0.026941 -0.594294 0.187471 -0.345211 -1.049477 -0.735461 -0.740804 -0.32907 0.084818 0.254629 0.186141 1.033148;
1078, 0.099806 -0.404042 -0.97106 0.270898 -0.638969 -1.021543 -0.681801 -0.448216 0.097051 -0.074457 -0.377218 -0.23221 2.074754;
1079, -1.344654 -0.32228 -1.379196 0.225034 -0.408014 -0.550418 0.314909 0.03098 -0.640636 -0.751509 -0.132181 -0.034108 1.01277;
1080, -0.813068 0.021588 -0.635941 0.202553 -0.399342 -0.345536 -0.508142 -0.606942 -0.649108 -1.097614 -0.229308 0.066002 0.437155;
1081, -0.223263 0.02605 -1.181838 0.266737 -0.499281 -0.70247 -0.598873 -0.743651 -0.607098 -0.745045 -0.237521 -0.049306 0.802617;
1082, -1.612646 0.059656 -1.134273 0.32622 -0.06062 0.181816 -1.350566 -1.086552 -0.138863 -1.444533 -0.939401 0.13304 1.358482;
1083, -0.683201 0.318706 -0.984173 0.129559 -0.733123 -0.731882 -0.66038 -0.111958 -0.746564 -1.064788 0.104477 0.176125 0.890448;
1084, -0.816229 -0.529289 -1.037002 1.26543 0.095774 0.299545 -0.405533 -0.611865 -0.329347 -1.399211 -0.229616 -0.144913 0.774084;
1085, -0.421436 -0.00955 -1.241235 0.56011 -0.495369 0.28755 -0.338899 -1.201738 -0.404296 -0.755743 -0.295075 -0.409748 0.999763;
1086, -0.609722 0.39235 -0.982989 0.399901 -0.837926 0.394528 0.431291 -1.310689 -0.477958 -0.859343 -0.496841 -0.190777 0.50924;
1087, -0.988456 0.371664 -0.867701 0.044112 -0.63218 0.294085 0.33008 -1.236473 -0.876231 -0.84252 -0.313178 -0.359837 1.308546;
1088, -1.156402 0.097654 -0.454334 0.607268 -0.834321 -0.250812 -0.333106 -0.371066 -0.42579 -0.784013 0.056533 0.395626 0.897877;
1089, -0.00368 -0.405564 -0.977781 0.145578 -0.551814 -0.551341 -0.459833 -0.452684 -0.390756 -1.095847 -0.650053 -0.216437 0.704387;
1090, -0.690795 -0.521206 -1.344196 -0.414934 -0.766038 -0.432387 -0.673892 -0.839355 -0.236809 -1.001119 -0.52816 -0.361544 1.390869;
1091, -0.010302 -0.069785 -1.103757 0.03256 -0.532707 -0.090881 0.277757 -0.444542 -0.656244 -0.96487 -0.049329 -0.050326 0.323757;
1092, -1.15525 -0.355509 -1.326122 0.296897 -0.421415 -0.13946 0.265599 -0.197542 -0.774974 -0.141016 -0.068031 -0.117101 1.054948;
1093, -0.518687 -0.137952 -1.125589 0.061045 -0.652751 -1.232664 -0.56133 -0.100033 0.200896 -0.232896 -0.483998 0.253818 1.418429;
1094, 0.093224 -0.830611 -1.419723 0.043426 -0.647481 -0.920143 -0.27688 0.030731 -0.099539 -0.389518 -0.596657 -0.143327 2.002754;
1095, -0.897818 0.456183 -0.688692 0.408502 -0.700289 -0.823208 -0.093433 -0.609003 -0.773458 -0.565539 -0.395337 -0.252677 0.696834;
1096, -1.304765 -0.189899 -1.300487 0.421295 -0.366253 -0.367013 0.196592 -0.214553 -1.038456 -0.315472 -0.218604 -0.178155 0.646262;
1097, -1.1666 -0.252542 -0.818858 0.082065 -1.064108 -1.272205 -0.820131 -0.770754 -0.542101 -0.304437 0.110609 -0.072178 1.356352;
1098, -2.062931 -0.871399 -1.605523 1.094481 0.822477 0.304833 -1.335138 -0.721397 -0.414319 -1.087235 -0.215805 0.192006 1.601981;
1099, -1.154933 -0.734311 -1.452774 0.561694 0.130232 -0.028145 -0.85458 -0.750713 -0.53804 -0.949799 -0.446529 0.295889 0.860473;
1100, -0.323328 -0.13687 -0.916902 0.853313 0.750624 -1.143702 -0.249011 -0.716453 -0.526068 -0.62813 -0.860296 0.216911 0.639269;
1101, -0.588482 -1.155516 -1.65306 0.253115 0.26099 -0.418824 -0.773472 -0.814829 -0.205429 -0.651376 -0.263192 -0.136683 1.671538;
1102, -0.675847 -0.757973 -1.216912 0.233631 -0.238555 -1.303801 -0.033133 -1.135731 -0.239857 -0.655318 -0.567409 0.224311 1.453204;
1103, -0.584454 0.59464 -0.90048 0.746528 -0.015593 -0.430262 -0.351024 -0.365285 -0.472323 -0.51035 0.254775 0.354313 0.883391;
1104, -1.191544 0.261027 -0.638981 0.125683 -0.73168 -0.980244 -0.486398 -0.15719 -0.255102 -0.311847 0.454343 0.786656 0.717875;
1105, -0.134539 -0.645145 -0.915811 0.295857 -1.075547 -0.63604 -0.340133 -0.272972 -0.306901 -0.105557 0.545297 1.195972 1.112117;
1106, -0.824372 -0.024319 -0.462609 0.446925 -1.28194 -0.573815 0.096766 -0.549955 0.279277 -0.360897 0.375572 0.647094 0.374705;
1107, -2.183953 -0.714252 -1.934082 0.296509 -0.7866 -0.723362 -0.683688 -1.247987 -0.65011 -0.73302 -0.135559 -0.23044 1.725058;
1108, -1.250237 -0.570169 -1.838115 -0.054883 -0.368443 -0.384359 -0.981233 -1.279621 -0.568772 -0.321756 -0.4676 -0.468611 1.587638;
1109, -0.799788 -0.291253 -1.629609 -0.069782 -0.505557 -0.700441 -1.309627 -0.201331 -0.660724 -0.881399 -0.2034 -0.437873 1.774556;
1110, -0.801237 -0.36122 -1.702408 -0.095419 -0.251936 -1.083591 -1.519962 -0.06659 -0.745321 -1.134097 -0.217221 -0.421609 2.241542;
1111, 0.720635 0.118972 -0.727391 0.312153 -0.022558 -0.856663 -0.563471 -0.103675 -0.224167 -0.773535 0.125276 0.020855 1.818018;
1112, -0.054257 -0.143516 -0.565874 0.31716 -0.329935 -0.905622 -0.812435 -0.457041 -0.737757 -0.512811 0.222308 -0.226451 1.768025;
1113, 0.938059 -0.032504 -0.723554 0.160857 -0.354926 -1.002142 -0.475293 -0.032882 0.156758 -0.342428 -0.251818 0.260541 2.012027;
1114, 0.806025 0.149547 -0.290463 1.115024 0.119921 -0.682469 -1.036932 -0.494115 0.043285 -0.033258 0.181012 0.311085 1.899166;
1115, 0.957685 -0.16429 -0.408381 0.776285 0.154818 -0.675266 -0.394376 -0.122648 -0.185238 -0.377907 -0.03503 0.11637 1.049079;
1116, 0.396129 -0.519868 -0.717436 0.854783 0.262048 -0.79291 -0.685845 -0.403881 -0.302483 -0.522365 -0.335704 -0.062272 0.233286;
1117, 0.383091 -0.481351 -0.47095 0.765776 0.401629 -0.473558 -0.723703 -0.783057 -0.293084 -0.342891 -0.357159 -0.064895 1.297572;
1118, 0.533601 -0.832156 -0.554264 0.928298 0.464028 -0.722577 -0.243425 -0.534156 -0.387072 -0.488105 -0.529929 0.027052 0.622593;
1119, 0.026931 -0.717947 -0.493884 0.943412 0.504916 -0.478456 -0.563343 -0.387732 -0.288132 -0.592317 -0.531076 -0.12406 1.201311;
1120, 0.959216 0.040358 -0.576531 0.289323 -0.541688 -1.427554 -0.696682 -0.511977 -0.294424 -0.106368 -0.031373 0.144094 1.124876;
1121, 0.609604 -0.110284 -0.534172 0.187363 -0.341477 -1.048343 -0.766737 -0.484133 -0.327815 -0.336647 -0.092608 0.158505 1.115;
1122, 1.164816 0.105329 -0.81643 0.135829 -0.641332 -0.99094 -0.539809 -0.319695 -0.431599 -0.903672 -0.88906 -0.466261 1.691394;
1123, 0.673446 0.103893 -0.775643 -0.246891 -0.747884 -0.82113 -0.622672 -0.52457 -0.110416 -0.357901 -0.359432 0.015203 2.385665;
1124, 0.796618 -0.24065 -0.505123 0.110581 -0.164304 -0.559033 -0.505032 -0.433148 -0.697316 -0.565603 -0.583381 0.212116 1.149611;
1125, 0.721274 0.10214 -0.31763 1.068368 0.068287 -0.861827 -0.890479 -0.350595 0.152584 -0.29643 0.054449 0.266885 1.591122;
1126, 0.174953 0.274798 -0.511725 0.377728 -0.256404 -0.875225 -0.930531 -0.413882 -0.164642 -0.102378 0.00657 0.047854 1.726713;
1127, 0.437153 -0.760053 -0.284525 0.943177 0.617947 -0.904172 -0.397879 -0.818357 -0.468456 -0.29481 -0.414467 -0.036866 0.753646;
1128, 0.146476 -0.520362 -0.474261 0.735822 0.235007 -0.653228 -0.576182 -0.531769 -0.181046 -0.161821 -0.277057 -0.236594 0.89825;
1129, -0.128719 -0.874515 -0.703875 0.977011 0.601984 -0.465353 -0.647735 -0.57561 -0.108796 -0.404761 -0.497323 -0.270782 0.822998;
1130, -0.703764 -0.404879 -0.525863 0.853026 0.123611 -0.636971 -0.628524 -0.234943 -0.152934 -0.394626 -0.627519 -0.332877 1.444212;
1131, 0.960713 0.086755 -0.806926 0.261836 -0.459653 -1.118852 -0.444561 -0.463091 -0.42789 -0.133827 0.076603 -0.007808 1.602435;
1132, 0.640919 -0.139956 -0.595721 0.221159 -0.340068 -1.096518 -0.659685 -0.486719 -0.305847 -0.245197 -0.123533 0.003335 0.892621;
1133, 0.755473 -0.095222 -0.684556 0.146743 -0.618145 -0.731867 -0.611265 -0.584616 -0.333522 -0.633527 -0.547955 -0.16969 0.799409;
1134, 0.01059 0.132855 -0.977866 0.133326 -1.044097 -1.128481 -0.627248 -0.400095 -0.078196 -0.351161 -0.823141 -0.478178 1.772174;
1135, -1.521455 -1.151703 -1.009928 0.45841 -0.093524 -0.845988 -0.357675 0.046962 -0.607523 -1.306808 -0.92836 -0.457576 1.24158;
1136, -3.082572 -0.833342 -0.811543 0.739748 -0.075474 -0.440349 -0.348264 0.034713 -0.979897 -1.352546 -0.361942 -0.533543 1.48252;
1137, -2.346034 -0.112983 -1.639389 -0.216272 -0.906429 -1.34145 -0.971156 0.161295 -0.949823 -1.215741 -0.076769 0.466201 0.610732;
1138, -2.00399 -0.450808 -1.801184 -0.217588 -0.626778 -0.839882 -0.750575 -0.56492 -0.477886 0.100615 0.522075 0.007444 1.01553;
1139, -1.983281 -0.809567 -0.921584 0.214811 -0.649702 -0.83451 -1.212974 -0.799028 -0.033865 0.34693 1.326911 0.384599 1.210143;
1140, -1.129596 -0.965026 -0.981355 0.522333 -0.405714 -1.130929 -1.689254 -1.018975 0.195419 0.188518 1.058958 0.7701 0.7259;
1141, -1.45286 -0.682315 -1.443791 0.12456 -0.523306 -1.121629 -1.655846 -0.645061 0.426679 0.314598 0.74139 0.560566 0.333604;
1142, -1.428325 -1.454905 -1.416429 -0.420097 -1.110179 -1.388878 -0.770765 -0.585735 -0.417355 -0.879095 0.446152 0.631889 1.975867;
1143, -2.3951 -1.153107 -0.539671 0.976994 -0.540156 -0.660073 -0.778686 0.064514 0.92647 0.457301 0.988946 0.159244 1.758516;
1144, -1.220505 -1.089249 -0.351881 0.960253 0.336002 -0.846511 -1.425143 -1.012941 0.734271 0.667831 0.993452 1.021658 0.356961;
1145, -1.96565 -1.38813 -1.175933 1.431185 -0.343442 -0.666887 -0.816842 -0.313155 0.92892 0.930144 1.039759 0.201237 0.677183;
1146, -2.274667 -0.810156 -0.476784 0.852986 -0.562359 -0.882163 -0.837271 -0.348811 -0.027994 -0.06705 0.621525 1.118532 1.015315;
1147, -1.833389 -0.144438 -1.181045 0.404111 -0.22684 -0.716002 -1.076664 -0.061691 0.326206 -0.047905 0.632355 0.676863 1.94347;
1148, -0.95694 -0.717706 -0.672377 0.258274 -0.896936 -1.603111 -0.618339 0.217977 0.154564 -0.617012 0.312239 0.369751 0.964626;
1149, -1.33467 -1.008943 -1.472507 0.340066 -0.456655 -0.632155 -0.570388 -0.832392 -0.942779 -0.799322 0.554807 -0.008969 0.898671;
1150, -2.099864 -0.199069 -1.620672 -0.129138 -1.013907 -1.237871 -1.178395 -0.321862 -1.141805 -1.307373 -0.2628 0.432385 1.157076;
1151, -1.635521 -0.629131 -1.289882 0.08838 0.021015 -1.126623 -0.424414 -0.789912 -1.153069 -1.514491 0.17536 0.377814 1.251648;
1152, -0.630321 -0.887671 -1.025129 0.858105 -0.027593 -1.558733 -0.732261 -0.979894 -1.19765 -0.918573 -0.242438 0.514381 0.940492;
1153, -1.096698 -0.957614 -1.267483 0.404087 -0.031565 -1.112696 -1.144317 -0.919062 -0.64806 -1.795169 -0.277172 0.156966 0.977473;
1154, -1.938345 -0.184645 -1.420141 -0.186325 -0.772232 -1.329947 -0.991254 -0.344006 -0.831499 -1.165864 -0.471268 0.125322 1.542575;
1155, -1.190721 -0.132828 -1.685018 0.680623 -0.269917 -0.579823 -0.228487 -0.558392 -0.78309 -0.813003 0.107313 0.070164 0.543983;
1156, -1.455735 -0.382515 -0.818521 -0.267825 -0.90008 -1.004219 -0.946841 -0.475836 -0.340886 -1.120155 -0.018681 -0.353811 0.63624;
1157, -1.892382 -0.269316 -0.991701 0.50509 -0.236201 -0.602949 -0.473588 -0.387242 -0.356263 -1.351621 -0.311006 -0.858228 0.81522;
1158, -1.851777 -0.359979 -1.160577 -0.077712 -0.453296 -0.242358 -0.348879 -0.677079 -0.179899 -1.459743 -0.164658 -0.484849 0.75071;
1159, -0.286602 -0.044117 -1.439384 -0.125785 -0.797625 -0.438575 0.253891 -0.712331 -0.216521 0.28253 -0.425489 -0.227513 0.761542;
1160, -0.988376 -0.786312 -0.964172 -0.147725 -0.813936 -0.504096 -0.163634 -0.518198 -0.497985 -0.482038 -0.771659 -0.537543 1.546411;
1161, -0.955478 0.280585 -1.19764 0.300055 -0.734796 -1.188953 -0.818615 0.120613 -0.37407 -1.26483 -0.941436 -0.75558 0.824868;
1162, -0.037704 0.236597 -0.211733 0.943658 0.047516 -0.788434 -0.542063 0.32974 0.079242 -0.879262 -0.496025 -0.162191 1.388342;
1163, -0.636768 -0.077172 -0.724366 0.43675 -0.00093 -0.871563 -0.361904 -0.158459 -0.293581 -1.329659 -0.602763 -0.363746 1.535738;
1164, -2.418343 -0.623852 -1.048625 0.426731 0.29727 -0.804492 -0.417518 -0.025246 -0.611789 -1.144741 -0.611846 -0.637942 1.018919;
1165, -0.812176 -0.141635 -0.06935 0.500282 -0.284638 -0.538678 -0.554037 -0.302631 -0.388519 -0.386159 -0.058445 0.190838 2.650229;
1166, -0.479325 -0.3503 -0.411675 0.356488 -0.277289 -0.771417 -0.514222 -0.120801 -0.564316 -0.510911 -0.245979 -0.018957 0.50185;
1167, -0.067503 -0.0049 -0.099503 0.753558 0.140426 -0.593852 -0.510561 -0.210748 -0.78663 -0.491052 -0.003754 0.251207 0.329748;
1168, -0.103129 -0.175203 -0.102746 0.603149 0.142404 -0.53313 -0.548145 -0.166004 -0.3338 -0.459578 -0.30945 0.077248 0.518546;
1169, -0.322237 -0.183876 -0.722656 0.422094 -0.374319 -1.002936 -0.627392 -0.657518 -0.753643 -1.01769 0.018285 0.056312 0.592206;
1170, 0.017966 -0.344562 -0.55211 0.514636 -0.261456 -0.807774 -0.504293 -0.71915 -0.856553 -0.863395 -0.222758 0.050733 1.779225;
1171, -0.397877 -0.485486 -0.783033 0.456631 -0.231831 -0.741203 -0.392926 -0.294496 -0.391639 -0.469068 -0.530298 -0.094069 0.789782;
1172, -0.567974 -0.146477 -0.337737 0.753924 -0.010535 -0.905406 -0.616091 -0.045304 -0.598427 -0.973505 -0.309462 0.005056 1.272358;
1173, 0.086786 -0.255256 -0.343798 0.686947 0.068375 -0.739665 -0.504192 -0.329469 -0.531557 -0.315161 -0.057092 0.144372 1.222025;
1174, -0.117058 -0.043994 -0.036885 0.524143 0.002083 -0.671735 -0.539886 -0.571284 -0.629471 -0.260816 -0.202885 0.258877 1.149683;
1175, -0.972313 -0.265086 -0.724764 0.152808 -0.39681 -0.754138 -0.508453 -0.25905 -0.1662 -0.372023 -0.522632 0.053337 2.219469;
1176, 0.153083 -0.050458 -0.317047 0.523846 -0.278345 -1.147673 -0.447742 0.050406 -0.634467 -0.692876 -0.475352 0.243603 0.621402;
1177, -0.231139 -0.104293 -0.170668 0.5624 -0.11575 -0.671975 -0.450803 -0.501562 -0.664395 -0.426306 -0.133772 0.221356 0.998431;
1178, -0.771042 -0.043636 -0.606472 0.05949 -0.492324 -0.869891 -0.610173 -0.444412 -0.402216 -0.345468 -0.267123 -0.065892 1.54143;
1179, -0.581954 -0.054904 -0.35269 0.460677 -0.085504 -0.545018 -0.693109 -0.189593 -0.453949 -0.52754 -0.24228 0.08439 1.390484;
1180, -0.131455 0.414159 -0.154418 0.867308 -0.025655 -0.3739 -0.458483 -0.397343 -0.898844 -0.600913 -0.225074 -0.077271 0.838274;
1181, -0.570032 0.341395 -0.391966 0.862595 0.035341 -0.226516 -0.624084 -0.331986 -0.841648 -0.566207 -0.193121 -0.208562 1.168671;
1182, -0.611502 0.178341 -0.271209 0.792751 -0.003194 -0.351558 -0.639291 -0.663376 -0.57106 -0.636171 -0.301366 -0.031447 0.803324;
1183, -0.002162 0.366289 -0.231287 0.472294 0.041524 -0.527929 -0.615286 -0.588754 -0.525313 -0.921392 -0.435333 -0.092805 0.679026;
1184, -0.735999 0.271601 -0.544323 0.670099 -0.160327 -0.597921 -0.553458 -0.490883 -0.405956 -0.879125 -0.287599 -0.056735 0.929881;
1185, -0.923535 0.448855 -0.717029 0.659309 -0.285525 -0.659145 -0.890815 -0.466277 -0.472189 -0.870149 -0.247338 -0.060014 0.933883;
1186, -0.773003 0.387494 -0.715012 0.586988 -0.243556 -0.429869 -0.697044 -0.334575 -0.606589 -0.83882 -0.415414 -0.058447 0.981032;
1187, -0.614571 0.395203 -0.460268 0.664487 -0.204958 -0.500568 -0.255229 -0.609927 -0.587966 -0.333779 -0.143745 0.07222 1.147211;
1188, -0.713308 0.009836 -0.360879 0.943718 -0.137855 -0.612448 -0.255061 -0.607137 -0.437095 -0.647909 -0.192285 -0.161898 1.272972;
1189, -0.757783 0.000201 -0.395432 0.941665 0.006069 -0.735956 -0.360956 -0.698097 -0.683994 -0.72741 -0.084106 -0.187144 1.529662;
1190, -0.728034 0.125009 -0.493221 0.965999 -0.052887 -0.654815 -0.481832 -0.670955 -0.673332 -0.677374 -0.019578 -0.065973 1.313621;
1191, -0.937349 -0.01745 -0.523018 0.612791 -0.074555 -0.601079 -0.390937 -0.331273 -0.69902 -0.523829 -0.094274 -0.162766 1.367906;
1192, -1.252257 -0.20965 -0.428648 0.647026 0.051291 -0.514891 -0.415873 -0.260288 -0.886903 -0.767573 -0.024363 -0.011165 0.911038;
1193, -1.377479 -0.185329 -0.525795 0.642262 -0.014763 -0.544265 -0.313204 -0.366459 -0.80057 -0.650607 -0.049043 -0.069574 0.920605;
1194, -0.873509 -0.183552 -0.258156 0.797522 -0.045929 -0.364572 -0.428711 -0.409039 -0.999037 -1.016326 0.058014 -0.165096 0.932678;
1195, -1.197515 -0.217132 -0.554793 0.842258 0.204392 -0.327852 -0.556161 -0.263602 -0.585568 -0.971278 -0.198807 -0.182506 1.132456;
1196, -0.950483 0.238368 -0.289846 1.014385 -0.054596 -0.301861 -0.675701 -0.553629 -0.778259 -0.634911 -0.110673 -0.090891 1.112159;
1197, -1.268416 0.234754 -0.315787 0.936777 -0.179863 -0.369793 -0.756574 -0.584586 -0.683843 -0.577272 -0.188959 -0.169027 0.725794;
1198, -1.074766 0.208271 -0.454691 0.914983 -0.047753 -0.245434 -0.629794 -0.542182 -0.651919 -0.653618 -0.132582 -0.157052 0.895338;
1199, -0.770403 0.217127 -0.377063 1.020672 -0.026663 -0.343963 -0.4752 -0.669545 -0.846643 -0.680909 -0.069672 -0.087106 1.063493;
1200, -1.213923 0.258917 -0.457808 0.628245 -0.165491 -0.25203 -0.370289 -0.338418 -0.627708 -1.250061 -0.50735 -0.159106 0.897132;
1201, -1.230639 0.305397 -0.525776 0.631831 -0.366626 -0.436711 -0.509272 -0.342899 -0.618504 -1.223769 -0.499937 -0.053908 0.83345;
1202, -1.039275 -0.10002 -0.743454 0.935795 -0.312284 -0.473216 -0.371205 -0.386445 -0.713496 -0.791459 -0.18089 0.179243 0.955069;
1203, -0.98305 -0.379411 -0.902431 0.907877 -0.327991 -0.418735 -0.179373 -0.18251 -0.792437 -1.106472 -0.371838 0.147061 0.863522;
1204, -1.218448 -0.280111 -0.654032 1.316929 -0.206186 -0.323125 -0.149092 -0.29219 -1.002489 -1.241719 -0.527861 0.004005 0.954593;
1205, -1.113071 -0.130061 -0.681456 1.065274 -0.251327 -0.562191 -0.184771 -0.367652 -1.029313 -1.153816 -0.272249 0.007784 0.974734;
1206, -0.556916 -0.003896 -0.566079 0.487919 -0.281847 -0.653413 -0.374256 -0.558409 -0.73926 -0.592949 -0.059233 0.019987 1.155117;
1207, -0.790191 -0.098742 -0.717566 0.470422 -0.305704 -0.279431 -0.577134 -0.451593 -0.748887 -0.64347 0.012604 0.052265 0.984041;
1208, -0.889057 -0.142408 -0.642875 0.487599 -0.238819 -0.272124 -0.52435 -0.522556 -0.81168 -0.638282 -0.021912 0.07 0.842001;
1209, -1.217892 -0.007738 -0.693363 0.945604 -0.074555 -0.349964 -0.251912 -0.424803 -0.907118 -0.794501 0.301642 0.115509 1.250902;
1210, -1.352754 -0.098796 -0.654491 0.93369 -0.059191 -0.485126 -0.388219 -0.554212 -0.911824 -0.868121 0.140694 0.134397 1.087023;
1211, -0.542114 0.449803 -0.93003 -0.131813 -0.766332 -1.041713 -1.259365 -0.295332 0.485379 -0.583991 -0.18469 1.447411 0.546078;
1212, -1.440716 0.482211 -1.16628 -0.505339 -0.925982 -1.227369 -0.940454 -0.234527 -0.64049 -0.827617 0.305299 0.120848 1.421979;
1213, -1.103111 0.436728 -1.033407 0.085786 -0.224764 -0.944392 -0.934652 -0.211232 -0.779695 -1.052664 -0.221786 -0.089739 0.896866;
1214, -1.60913 -0.473341 -1.928541 -0.398055 -0.734383 -1.46556 -0.643796 -0.649708 -1.521625 -1.239553 -0.035687 0.416729 0.941317;
1215, -0.285347 0.507762 -1.322478 -0.65485 -0.718638 -1.317093 -0.655221 -0.190399 -0.905901 -0.902624 -0.07981 -0.111418 0.658454;
